ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.943121	0.122018	0.363893	1026670
0.782697	0.122018	0.319801	902275
0.66524	0.174466	0.366016	1032660
0.727996	0.240895	0.480666	1356130
0.41285	0.662766	0.628239	1772490
0.980249	0.666261	0.931338	2627640
0.986716	0.669512	0.934497	2636550
0.40478	0.501601	0.526754	1486160
0.982872	0.501601	0.841679	2374680
0.396766	0.379261	0.435473	1228630
0.689547	0.269683	0.498785	1407250
0.992909	0.352232	0.717159	2023360
0.527525	1	0.864909	2440220
0.958339	1	0.99912	2818880
0.980655	0.678304	0.936373	2641850
0.967904	0.36391	0.719771	2030730
0.575575	0.791779	0.813866	2296210
0.476624	0.791514	0.745016	2101960
0.323397	0.604326	0.514492	1451570
0.0532149	0.578806	0.137995	389335
0.679965	0.466461	0.68139	1922450
0.96062	0.0697935	0.248227	700338
0.62981	0.208509	0.397917	1122670
0.108862	0.200054	0.105121	296583
0.127595	0.137711	0.0885849	249930
0.971718	0.280329	0.626652	1768010
0.68321	0.277103	0.504408	1423120
0.966093	0.284101	0.629334	1775580
0.986272	0.271623	0.620755	1751370
0.886662	0.271623	0.583702	1646830
0.191156	0.191483	0.157672	444851
1	1	1	2821360
0.998839	1	0.999999	2821360
0.999839	1	1	2821360
1	1	1	2821360
0.90524	0.460317	0.781472	2204820
1	0.496063	0.843829	2380750
0.998469	1	0.999999	2821360
1	1	1	2821360
1	1	1	2821360
1	2.3827e-18	9.90688e-17	2.79509e-10
0.999802	0.485149	0.835987	2358620
0.00942026	0.623885	0.0360663	101756
0.0172215	0.623885	0.059452	167736
0.632468	0.623885	0.76152	2148520
0.812034	0.623885	0.851116	2401310
1	1	1	2821360
1	1	1	2821360
0.485743	1	0.836486	2360030
0.546309	1	0.876591	2473180
0.98204	1	0.999838	2820900
0.998479	1	0.999999	2821360
0.99962	0.465753	0.8215	2317750
1	0.448529	0.808152	2280090
0.724278	0.472	0.708796	1999770
0.979115	3.47164e-20	1.55776e-18	4.395e-12
1	1.4204e-18	5.97925e-17	1.68696e-10
0.999356	0.0358721	0.15517	437791
0.99983	0.330275	0.696102	1963950
1	7.96516e-05	0.000831391	2345.65
0.982781	1	0.999851	2820940
0.810986	0.495868	0.768473	2168140
0.998179	1	0.999998	2821360
1	7.96921e-17	3.03375e-15	8.5593e-09
0.967706	0.475177	0.817073	2305260
0.987096	0.467153	0.818075	2308090
0.690537	1	0.946233	2669660
0.998801	0.487805	0.837551	2363030
0.624587	1	0.918558	2591580
1	1	1	2821360
0.99171	1	0.999966	2821260
0.245533	1	0.590341	1665560
0.137401	1	0.410122	1157100
0.945558	1	0.99849	2817100
1	1	1	2821360
0.998675	0.470085	0.824454	2326080
0.999879	0.496124	0.84383	2380750
0.373098	0.501349	0.50062	1412430
1	1	1	2821360
1	0.483871	0.835131	2356210
0.623993	0.47541	0.657143	1854040
1	0.441176	0.802196	2263280
0.999865	0.483607	0.834891	2355530
1	1	1	2821360
0.957363	0.441176	0.786396	2218710
0.998839	1	0.999999	2821360
0.975815	1	0.999705	2820530
0.999295	0.46729	0.822556	2320730
0.999869	0.467742	0.823104	2322270
0.984709	1	0.999882	2821030
1	1	1	2821360
0.996785	0.58813	0.899307	2537270
1	1	1	2821360
1	9.39702e-11	2.26356e-09	0.00638631
1	1	1	2821360
0.941516	0.451128	0.788439	2224470
0.998151	0.454545	0.812272	2291710
0.999897	0.478571	0.831218	2345170
0.998592	0.0739871	0.266368	751520
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.992783	0.496554	0.841651	2374600
0.959106	1	0.999152	2818970
0.999268	1	1	2821360
0.224839	1	0.560383	1581040
0.294424	1	0.654426	1846370
0.938452	1	0.998066	2815900
1	0.433333	0.795707	2244980
1	0.381679	0.749303	2114050
1	0.442857	0.803568	2267150
1	1	1	2821360
0.999571	1	1	2821360
0.831356	1	0.984905	2778770
0.858118	0.230751	0.518678	1463380
0.489024	0.819167	0.767059	2164150
0.344661	1	0.711792	2008220
0.874335	0.647835	0.888387	2506460
0.865522	0.647835	0.885113	2497220
0.394658	0.660052	0.610905	1723580
0.58557	0.672528	0.760798	2146490
0.575251	0.677106	0.756762	2135100
0.84789	0.828697	0.95061	2682010
0.93088	0.770275	0.955542	2695930
1	0.44086	0.801937	2262550
0.967249	1	0.999458	2819830
1	0.465116	0.821148	2316750
0.984882	1	0.999885	2821040
1	1	1	2821360
0.980058	0.435714	0.790386	2229960
0.999853	0.42735	0.790609	2230590
1	0.451852	0.810803	2287570
0.999632	1	1	2821360
0.939787	1	0.99815	2816140
0.999583	0.438849	0.800134	2257470
0.726146	1	0.958516	2704320
0.982534	0.489209	0.832792	2349610
0.999881	1	1	2821360
0.0316285	0.583176	0.0920952	259834
0.884768	0.851964	0.966842	2727810
1	0.42069	0.784948	2214620
0.444833	1	0.805173	2271680
1	0.48913	0.83892	2366900
1	0.459459	0.816783	2304440
0.99925	1	1	2821360
1	1	1	2821360
0.958638	0.489655	0.824409	2325960
0.0669141	1	0.247873	699339
0.675737	1	0.940593	2653750
1	1.97783e-09	4.1616e-08	0.117414
1	3.81278e-11	9.52816e-10	0.00268824
0.991668	3.37125e-19	1.45568e-17	4.10701e-11
1	1	1	2821360
0.589479	0.44	0.609391	1719310
0.870486	1	0.991226	2796610
1	0.322853	0.687858	1940690
0.689142	1	0.945715	2668200
0.997506	1	0.999997	2821350
0.99874	1	0.999999	2821360
1	0.466667	0.822332	2320100
1	0.210875	0.5391	1521000
0.97227	1	0.999612	2820270
0.265873	1	0.618084	1743840
0.982023	1	0.999837	2820900
0.911311	1	0.995945	2809920
1	0.478261	0.831026	2344620
0.997724	0.487395	0.836878	2361130
1	1	1	2821360
0.99986	0.45	0.809278	2283270
0.978083	1	0.999758	2820680
0.944621	1	0.998437	2816950
0.856073	0.458333	0.759449	2142680
0.996199	1	0.999993	2821340
0.996126	1	0.999992	2821340
1	1	1	2821360
0.999537	0.492424	0.841103	2373060
1	1	1	2821360
0.999916	1	1	2821360
1	0.394558	0.761492	2148450
1	0.483333	0.83474	2355100
0.999855	0.440678	0.801735	2261980
0.999847	0.495652	0.843488	2379780
0.999896	0.489209	0.83894	2366950
0.600231	0.482759	0.648695	1830200
1	1	1	2821360
1	0.488	0.838111	2364610
0.999484	0.48	0.832123	2347720
1	0.466102	0.821901	2318880
0.999897	0.471429	0.825901	2330160
0.997575	0.486111	0.8359	2358380
1	1	1	2821360
0.257581	1	0.606969	1712480
1	1	1	2821360
1	1	1	2821360
0.587513	1	0.899986	2539180
0.909184	1	0.995745	2809360
0.897767	1	0.994586	2806090
1	1	1	2821360
1	0.5863	0.89934	2537360
0.998151	1	0.999998	2821360
1	3.11573e-21	1.50234e-19	4.23863e-13
0.99985	0.465517	0.821401	2317470
0.999877	1	1	2821360
1	1	1	2821360
0.99992	1	1	2821360
0.976174	1	0.999714	2820550
1	2.81903e-05	0.000323527	912.787
1	0.49635	0.844031	2381310
0.922544	1	0.99692	2812670
0.781587	0.065673	0.203751	574855
1	6.92483e-18	2.80535e-16	7.9149e-10
1	1.71975e-22	8.79047e-21	2.48011e-14
1	1.10306e-23	5.94122e-22	1.67623e-15
1	3.11403e-18	1.28642e-16	3.62947e-10
1	0.430769	0.793556	2238910
0.938304	1	0.998056	2815880
0.147527	1	0.429856	1212780
1	1	1	2821360
1	1	1	2821360
0.993803	0.486111	0.83457	2354620
0.969699	1	0.999536	2820050
1	1	1	2821360
0.263597	1	0.61506	1735310
0.948064	1	0.998627	2817490
0.807887	1	0.980236	2765600
0.219028	1	0.551634	1556360
1	1	1	2821360
0.995336	0.695098	0.94672	2671040
0.879948	1	0.992487	2800160
1	1	1	2821360
0.99555	7.42987e-15	2.48072e-13	6.99901e-07
0.996401	1.19544e-08	2.29243e-07	0.646779
1	0.459259	0.816627	2304000
0.99747	0.48227	0.833074	2350400
1	0.46	0.817203	2305630
1	9.76591e-13	2.79839e-11	7.89527e-05
0.999906	1	1	2821360
0.953765	0.483871	0.818365	2308900
0.581738	1	0.896886	2530440
1	0.472973	0.827096	2333540
0.583307	0.440678	0.606249	1710450
0.894805	0.454545	0.772626	2179860
0.560958	0.45	0.599932	1692630
0.987692	1	0.999924	2821150
0.912848	0.475177	0.796068	2246000
1	1	1	2821360
0.25255	1	0.600095	1693090
0.993537	0.489362	0.836815	2360960
0.245087	1	0.589715	1663800
0.582101	1	0.897082	2530990
1	1	1	2821360
1	0.484375	0.835496	2357240
0.650522	1	0.930233	2624520
0.698843	0.157195	0.352479	994471
0.999109	0.498507	0.845228	2384690
1	0.456376	0.814375	2297640
0.974772	0.756439	0.962017	2714200
0.158306	1	0.4501	1269890
0.959709	0.466165	0.807231	2277490
1	0.465649	0.821555	2317900
0.43845	1	0.799956	2256960
0.538031	0.458904	0.592263	1670990
0.550728	1	0.879245	2480670
1	1	1	2821360
0.970258	0.44898	0.797619	2250370
0.975406	0.1308	0.390275	1101110
0.545574	0.102333	0.216926	612026
0.955528	0.231496	0.554924	1565640
0.967165	0.357941	0.713415	2012800
0.406424	0.860177	0.717014	2022960
0.46924	0.282282	0.40022	1129170
0.874374	0.543276	0.828629	2337860
0.980014	0.0984393	0.322072	908681
0.901704	1	0.995002	2807260
0.951979	0.453125	0.794057	2240320
0.975692	0.205787	0.523149	1475990
0.997871	0.00019137	0.00182626	5152.54
0.999527	0.147265	0.429221	1210990
0.994487	2.69776e-13	8.03435e-12	2.26678e-05
0.999075	0.464286	0.820182	2314030
1	1	1	2821360
0.945441	0.500342	0.827149	2333690
1	1	1	2821360
7.74208e-05	0.671117	0.000564532	1592.75
1	1	1	2821360
1	0.236345	0.577265	1628670
0.982381	0.422819	0.780307	2201530
0.953155	0.449664	0.791723	2233740
0.947033	0.257389	0.587839	1658510
0.987593	0.143617	0.418852	1181730
0.582719	0.143617	0.291291	821837
0.875082	0.143617	0.386336	1089990
0.116585	0.712075	0.289623	817130
0.816723	0.10809	0.302556	853619
0.921508	0.496403	0.815208	2300000
0.945592	0.472222	0.806544	2275550
0.85035	0.48227	0.775642	2188370
0.517882	0.488722	0.600852	1695220
0.632271	0.476923	0.663047	1870700
1	0.236555	0.577567	1629530
0.636257	1	0.923942	2606770
0.965819	1	0.999409	2819690
0.898711	1	0.994688	2806370
0.560207	0.499613	0.636286	1795190
1	1	1	2821360
0.999897	0.478571	0.831218	2345170
0.969484	1	0.99953	2820030
1	0.50099	0.847259	2390420
1	0.128741	0.392654	1107820
0.677048	0.128741	0.29984	845958
1	0.332202	0.698293	1970140
0.83567	0.000372197	0.00282283	7964.21
0.834282	0.0136442	0.0623295	175854
0.550162	0.606236	0.699751	1974250
0.0492643	0.467067	0.109799	309782
0.671577	0.81698	0.878011	2477180
0.163445	0.804091	0.398128	1123260
0.943928	1	0.998398	2816840
0.298692	0.805447	0.583336	1645800
0.984681	1	0.999882	2821030
0.744219	0.561634	0.782592	2207970
0.926795	0.56366	0.861604	2430900
0.975066	1	0.999687	2820480
1	1	1	2821360
0.999893	1	1	2821360
0.65613	0.490196	0.686475	1936790
0.999916	0.445161	0.805408	2272350
0.999173	1	1	2821360
0.243036	0.492958	0.374022	1055250
0.646545	1	0.928511	2619670
0.999701	0.469512	0.824386	2325890
0.989373	0.470199	0.821213	2316940
0.328576	0.467949	0.441649	1246050
0.312638	1	0.676145	1907650
0.928624	1	0.99739	2814000
1	0.480315	0.832536	2348890
1	0.471074	0.825671	2329510
0.981389	1	0.999826	2820870
0.999523	0.361538	0.729187	2057300
1	1	1	2821360
1	0.463235	0.819704	2312680
1	1	1	2821360
1	0.452555	0.811361	2289140
1	0.452555	0.811361	2289140
0.604384	1	0.908719	2563820
0.999613	0.0762028	0.2723	768257
0.928802	0.432624	0.768182	2167320
0.929546	1	0.997458	2814190
0.999034	1	1	2821360
1	1	1	2821360
0.911652	0.471429	0.79272	2236550
1	0.69985	0.949619	2679220
0.967216	0.69985	0.94105	2655040
0.160573	0.757862	0.378008	1066500
0.895098	0.757862	0.941616	2656640
0.269949	0.757862	0.529213	1493100
0.76295	0.757862	0.894964	2525020
0.712202	0.757862	0.872587	2461880
0.965543	0.757862	0.960287	2709320
0.864456	1	0.990368	2794190
1	1	1	2821360
1	0.488889	0.838748	2366410
1	0.472441	0.826697	2332410
0.949527	0.473282	0.808845	2282040
0.999867	1	1	2821360
0.981591	1	0.99983	2820880
0.245533	1	0.590341	1665560
1	1	1	2821360
0.903787	1	0.995216	2807860
0.82752	1	0.984188	2776750
0.90114	0.477273	0.792983	2237290
0.93886	1	0.998092	2815980
0.997799	1	0.999998	2821350
0.999893	0.489051	0.838826	2366630
1	1	1	2821360
0.999879	0.465116	0.821105	2316630
0.999368	0.460177	0.817115	2305380
0.981083	0.493506	0.835348	2356820
1	1	1	2821360
0.999889	0.459259	0.816588	2303890
1	0.476562	0.82977	2341080
0.999899	1	1	2821360
0.999896	1	1	2821360
0.931587	1	0.997605	2814600
0.520173	1	0.860155	2426810
0.588951	1	0.900749	2541340
0.371566	1	0.739427	2086190
0.994012	1	0.999982	2821310
0.787655	0.555802	0.799403	2255410
0.843724	0.555802	0.824061	2324970
0.402304	0.555802	0.558531	1575820
0.390974	0.570621	0.557778	1573690
0.36638	0.570621	0.536273	1513020
0.850686	0.570621	0.836252	2359370
0.982766	0.570621	0.885154	2497340
0.129123	0.241293	0.13923	392817
0.59325	0.232622	0.411315	1160470
0.156946	0.229253	0.155607	439025
0.668839	0.14224	0.318938	899839
0.117768	0.135017	0.0817517	230651
0.818646	0.198938	0.458429	1293390
0.709224	0.0626346	0.182753	515612
1	0.0491898	0.197353	556804
1	1	1	2821360
1	1	1	2821360
0.999173	1	1	2821360
0.999642	1	1	2821360
1	0.41129	0.776704	2191360
0.89361	0.472441	0.786234	2218250
0.999873	0.47619	0.829449	2340180
0.99928	0.235168	0.575318	1623180
1	1	1	2821360
1	0.488372	0.838377	2365370
0.999476	0.459677	0.816765	2304390
0.999873	1	1	2821360
0.999908	1	1	2821360
1	0.485915	0.836611	2360380
0.999877	1	1	2821360
0.959737	0.408163	0.758852	2141000
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
1	0.453947	0.812463	2292250
0.999909	1	1	2821360
0.994262	1	0.999984	2821310
0.999226	0.464052	0.820056	2313680
1	0.462121	0.818846	2310260
1	1	1	2821360
1	0.443396	0.804007	2268390
1	0.419355	0.78379	2211350
1	0.483146	0.834604	2354720
1	0.454545	0.812935	2293580
0.999839	0.446429	0.806405	2275160
0.99902	0.463235	0.819355	2311700
0.625558	1	0.919014	2592870
0.992148	1	0.999969	2821270
0.25098	1	0.59793	1686980
0.999368	1	1	2821360
1	0.384615	0.75212	2122000
0.999519	0.384615	0.751943	2121500
1	0.465347	0.821324	2317250
0.99979	1	1	2821360
0.886041	0.183658	0.45819	1292720
0.641149	0.232174	0.432397	1219950
0.676605	0.232174	0.447853	1263560
0.0274724	0.232174	0.03862	108961
0.794831	0.232174	0.49639	1400500
0.256338	0.232174	0.227438	641684
0.847826	1	0.987785	2786900
1	0.471429	0.825937	2330270
0.999804	1	1	2821360
1	1	1	2821360
0.911008	1	0.995917	2809840
1	0.463415	0.819842	2313070
0.999295	1	1	2821360
0.99688	0.480315	0.831435	2345780
1	0.492424	0.841265	2373510
1	1	1	2821360
0.994365	0.496689	0.842301	2376430
1	0.448529	0.808152	2280090
1	1	1	2821360
0.982023	0.430657	0.786869	2220040
0.728072	0.479339	0.716379	2021160
1	1	1	2821360
0.87881	1	0.99234	2799750
0.944201	1	0.998413	2816880
0.78879	0.565789	0.80635	2275000
0.754008	0.565789	0.790032	2228970
0.979792	1	0.999794	2820780
0.688076	0.765369	0.864337	2438610
0.420008	1	0.784357	2212950
1	1	1	2821360
1	1	1	2821360
0.753058	0.475	0.72544	2046730
1	1	1	2821360
1	0.402597	0.768888	2169310
0.626942	0.260858	0.459667	1296890
0.0439382	0.201618	0.0507282	143123
0.998719	0.164055	0.460212	1298430
0.855132	0.131954	0.359028	1012950
0.942115	0.00144087	0.0103196	29115.3
0.721399	0.000660552	0.00412143	11628
0.884751	0.000597571	0.0045178	12746.3
0.910091	0.0671352	0.231887	654237
1	0.123014	0.380784	1074330
0.127599	0.101966	0.069503	196093
0.965209	0.723235	0.948983	2677420
0.230203	0.480351	0.354076	998975
0.237319	0.480351	0.36155	1020060
0.100634	0.815102	0.287152	810159
0.444128	0.816138	0.73031	2060470
0.806667	0.816138	0.933554	2633890
1	0.816955	0.98212	2770910
0.97328	0.474524	0.818633	2309660
0.673376	0.107292	0.26209	739450
0.819495	0.0229249	0.0934569	263676
0.989368	0.149115	0.429861	1212790
0.647829	0.0104353	0.0405394	114376
0.0587987	0.015953	0.00747762	21097.1
0.0686205	0.0760257	0.0326363	92078.7
0.94549	0.146823	0.41293	1165020
0.231803	0.337279	0.277447	782777
0.773527	0.42896	0.697862	1968920
0.972884	0.333829	0.690027	1946810
0.922371	0.805499	0.963706	2718960
0.336733	0.133626	0.184538	520648
1	0.903177	0.995154	2807690
0.9008	0.716173	0.927892	2617920
1	0.716173	0.955256	2695120
0.926509	0.128999	0.373411	1053530
0.245149	0.331384	0.285177	804586
0.730716	0.666585	0.837453	2362760
0.863845	0.412801	0.7243	2043510
0.972643	0.0161977	0.081146	228942
0.163749	0.0158692	0.0180672	50974.2
0.00180456	0.0161976	0.000334394	943.447
0.822887	0.145509	0.373874	1054830
0.991993	0.759483	0.966732	2727500
0.990273	0.631513	0.918926	2592620
0.401671	0.553974	0.556902	1571220
0.786344	0.564506	0.804413	2269540
0.0581757	0.686464	0.168547	475533
0.727051	0.684742	0.845073	2384260
0.00106617	1	0.00836271	23594.2
0.87047	0.762449	0.935763	2640120
7.70966e-05	0.249152	0.000227819	642.759
0.991163	1	0.999961	2821250
0.9703	0.840327	0.981798	2770010
0.986835	0.763594	0.966772	2727610
0.876004	0.686317	0.907115	2559300
0.207273	0.335487	0.254917	719212
0.98616	0.471931	0.821365	2317370
0.183254	0.0378412	0.0414079	116827
0.998543	0.0378412	0.161566	455837
0.993118	0.0378412	0.160893	453938
0.815464	1	0.981817	2770060
0.992949	1	0.999975	2821290
0.354504	1	0.722137	2037410
0.951386	0.817758	0.973301	2746030
0.403827	0.70214	0.640918	1808260
0.0440655	0.459347	0.0991833	279832
0.149676	0.217426	0.14401	406306
0.232283	0.212399	0.197796	558053
0.0829213	0.571686	0.191944	541543
0.510755	0.570052	0.650413	1835050
0.194512	0.579071	0.358587	1011700
0.843188	0.239181	0.524575	1480020
0.760857	0.0132061	0.0562724	158765
0.797134	0.0552914	0.18167	512557
0.752822	0.0600935	0.185292	522775
0.0576554	0.0611296	0.0234307	66106.4
0.773141	0.0293321	0.108544	306243
0.0104057	1	0.0579117	163390
0.916821	0.132238	0.377051	1063800
0.933118	0.162334	0.437363	1233960
0.419961	0.901052	0.746137	2105120
0.211308	0.90008	0.505861	1427220
0.837143	0.187184	0.447131	1261520
0.522242	0.069143	0.156036	440234
0.0722106	0.0366793	0.0183649	51813.9
0.684458	0.634663	0.796599	2247490
0.0427986	0.801932	0.150053	423355
0.603181	0.665682	0.767913	2166560
0.154004	0.509917	0.27833	785270
0.331783	0.330809	0.352263	993862
0.9369	0.736912	0.946187	2669540
0.918877	0.683697	0.920264	2596400
0.976793	0.832861	0.981421	2768940
0.819865	0.675655	0.881155	2486060
0.416729	1	0.781499	2204890
0.998659	1	0.999999	2821360
0.991751	0.790567	0.974794	2750250
0.74909	0.692516	0.859227	2424190
0.796703	0.892621	0.953563	2690340
0.892544	1	0.994008	2804460
1	0.704273	0.951183	2683630
0.549108	0.141726	0.27653	780191
0.924044	1	0.997039	2813010
0.969984	1	0.999545	2820080
0.607861	0.890471	0.873529	2464540
0.769721	0.890509	0.944328	2664290
0.32299	0.508517	0.460938	1300470
0.858499	0.893531	0.970486	2738090
0.938624	1	0.998077	2815930
0.994145	0.762096	0.967919	2730850
0.962448	0.213892	0.531234	1498800
0.850054	0.363699	0.672086	1896200
0.0556755	0.430463	0.113387	319906
0.406457	0.860851	0.717331	2023850
0.906771	1	0.995512	2808700
0.784819	1	0.974982	2750780
0.653071	1	0.931325	2627600
0.419917	0.076662	0.142804	402901
0.993603	0.0590594	0.225081	635034
0.849861	0.235636	0.522302	1473600
0.997039	0.808671	0.979891	2764630
0.88632	0.56881	0.849432	2396550
0.102079	0.810187	0.28884	814922
0.77537	0.81081	0.92047	2596980
0.825211	0.467952	0.753592	2126160
0.0589263	0.899201	0.208646	588666
0.668676	0.700728	0.823771	2324160
0.729573	0.182215	0.401193	1131910
0.747631	0.139905	0.34074	961350
0.137433	0.438462	0.229534	647597
0.738698	0.423423	0.676312	1908120
0.998094	0.446154	0.805554	2272760
0.999508	1	1	2821360
0.90305	1	0.995141	2807650
1	1	1	2821360
1	1	1	2821360
0.976608	0.174398	0.471797	1331110
0.280876	1	0.637544	1798740
1	0.443478	0.804073	2268580
0.598438	1	0.905695	2555290
0.993045	0.420168	0.781952	2206170
0.271006	0.460526	0.384525	1084890
0.37321	0.460526	0.474541	1338850
0.154151	0.460526	0.258775	730098
1	1	1	2821360
1	0.385321	0.752793	2123900
1	1	1	2821360
0.840514	1	0.986546	2783400
0.959602	1	0.999173	2819030
0.504812	1	0.849886	2397840
0.529173	1	0.86596	2443180
0.088536	1	0.303178	855374
0.594829	1	0.903832	2550040
1	1	1	2821360
1	0.493333	0.841908	2375330
0.999089	1	1	2821360
1	0.483871	0.835131	2356210
0.999583	0.431655	0.794149	2240580
0.999889	1	1	2821360
0.999583	0.482014	0.833633	2351980
0.641206	0.463087	0.657485	1855000
0.999894	1	1	2821360
0.222537	1	0.556934	1571310
0.726617	0.628122	0.814397	2297710
0.88463	0.50978	0.810099	2285580
0.0481095	0.662373	0.141685	399743
0.531246	0.512553	0.626511	1767610
0.966538	0.433742	0.78368	2211040
0.293682	0.433742	0.389861	1099940
0.489439	0.598255	0.652448	1840790
0.0118524	0.600633	0.0423222	119406
0.624521	0.599822	0.74242	2094640
0.434619	0.619931	0.622778	1757080
0.807854	0.450206	0.731557	2063990
0.162783	0.449461	0.264493	746230
0.970829	0.606562	0.900705	2541210
0.981213	0.402985	0.762288	2150690
1	0.498032	0.845206	2384630
0.999904	1	1	2821360
0.999005	0.474074	0.827567	2334860
0.99875	1	0.999999	2821360
0.285325	1	0.643159	1814580
0.999802	1	1	2821360
0.915487	0.465116	0.789349	2227040
0.22302	1	0.557659	1573360
0.84165	1	0.986743	2783960
0.430222	1	0.793094	2237600
0.9933	1	0.999978	2821300
0.453459	1	0.812078	2291160
1	1.28727e-19	5.72791e-18	1.61605e-11
1	1.40635e-17	5.59768e-16	1.57931e-09
1	1	1	2821360
0.99724	1	0.999996	2821350
0.961991	1	0.999268	2819300
0.999523	0.469231	0.82411	2325110
0.655028	1	0.932156	2629950
0.46159	1	0.818435	2309100
0.674303	1	0.94003	2652160
0.617474	1	0.915169	2582020
1	0.428571	0.791699	2233670
1	0.470588	0.825304	2328480
0.999665	1	1	2821360
1	1	1	2821360
0.999928	1	1	2821360
1	1	1	2821360
0.999927	1	1	2821360
0.67178	0.409722	0.630334	1778400
0.927365	1	0.997296	2813730
0.952145	1	0.998836	2818080
0.579072	1	0.895435	2526350
1	0.469945	0.824819	2327110
1	1	1	2821360
1	0.48	0.832305	2348230
1	0.455556	0.81373	2295830
0.863807	0.547615	0.827141	2333660
0.0435131	0.199395	0.049864	140684
0.909192	0.214671	0.514067	1450370
0.355185	0.481287	0.472906	1334240
0.842414	0.0572818	0.194528	548834
0.035731	0.726455	0.120734	340634
0.455801	0.725433	0.696582	1965310
0.765928	1	0.970176	2737220
0.901516	1	0.994983	2807210
0.21071	0.1881	0.167577	472796
0.222667	0.187415	0.174291	491738
0.967951	0.685105	0.935541	2639500
0.97543	0.218373	0.542409	1530330
0.63739	0.786392	0.84743	2390910
0.741684	0.505544	0.742766	2095610
0.317235	0.810131	0.606183	1710260
1	0.492754	0.841498	2374170
0.988233	1	0.99993	2821160
0.596519	1	0.904707	2552510
1	0.48951	0.839192	2367660
0.973922	1	0.999657	2820390
0.361898	0.209284	0.271182	765102
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.999138	0.482759	0.834019	2353070
1	0.478528	0.831222	2345180
0.560958	0.478571	0.621497	1753470
0.967014	1.79016e-11	4.46276e-10	0.0012591
0.959677	8.6543e-13	2.39332e-11	6.75243e-05
1	1.07398e-27	6.77666e-26	1.91194e-19
1	0.384615	0.75212	2122000
1	1	1	2821360
0.662967	1	0.935466	2639290
1	1	1	2821360
0.993716	0.48951	0.836985	2361440
0.831033	0.451613	0.74311	2096580
1	1	1	2821360
0.999656	0.496732	0.844178	2381730
0.524027	1	0.862659	2433870
0.999126	1	1	2821360
0.545847	0.422222	0.568714	1604550
0.886568	0.42963	0.748548	2111920
1	0.447761	0.807535	2278350
1	9.87324e-22	4.87413e-20	1.37517e-13
1	0.49711	0.844562	2382810
1	1	1	2821360
0.993058	1	0.999976	2821290
0.999912	0.496689	0.844237	2381900
0.554989	1	0.881771	2487790
1	1	1	2821360
1	0.448276	0.807948	2279510
0.982103	0.0303756	0.134607	379775
0.965391	0.0110696	0.0591902	166997
0.781364	0.0069089	0.0335868	94760.4
0.987177	0.00943415	0.0528646	149150
0.995781	1	0.999991	2821340
0.922621	1	0.996926	2812690
0.15081	1	0.436103	1230400
0.947037	1	0.998572	2817330
0.992608	1	0.999973	2821280
0.178926	1	0.486818	1373490
0.410418	0.0994412	0.171362	483474
0.190608	0.0351739	0.04026	113588
0.902638	0.0714386	0.241254	680665
0.858222	0.623791	0.869856	2454180
0.974519	0.803997	0.974664	2749880
0.315884	1	0.679902	1918250
0.917516	1	0.996501	2811490
0.459684	0.232284	0.345639	975174
0.990413	1	0.999954	2821230
0.727313	0.719389	0.862138	2432400
0.991389	0.70547	0.949457	2678760
0.995813	0.418961	0.781918	2206070
0.99928	0.197852	0.518188	1462000
0.999919	0.43038	0.793198	2237900
1	0.371622	0.739482	2086350
0.99992	1	1	2821360
0.997795	1	0.999998	2821350
1	0.496296	0.843993	2381210
0.690829	0.421769	0.650676	1835790
0.998874	1	0.999999	2821360
0.934498	0.499394	0.822344	2320130
0.75865	1	0.9682	2731640
0.975777	0.455172	0.804616	2270110
0.303586	0.478788	0.42568	1201000
0.59279	1	0.902769	2547040
1	0.404762	0.770851	2174850
1	0.421053	0.785262	2215510
0.794183	0.174035	0.411736	1161660
0.595418	0.174035	0.338537	955136
0.0708979	0.174035	0.0665675	187811
0.869878	0.174035	0.437197	1233490
1	0.464789	0.820897	2316050
0.99466	4.3132e-18	1.75855e-16	4.9615e-10
0.999082	0.496241	0.843634	2380200
0.997608	0.434483	0.7958	2245240
1	0.489209	0.838976	2367050
0.999875	1	1	2821360
0.999454	0.442623	0.80318	2266060
1	1	1	2821360
0.998858	1	0.999999	2821360
1	1	1	2821360
0.999915	1	1	2821360
1	1	1	2821360
1	0.409836	0.775409	2187710
1	1.79162e-09	3.7875e-08	0.106859
1	1	1	2821360
1	0.458599	0.816113	2302550
1	1	1	2821360
0.999918	1	1	2821360
0.955453	1	0.998993	2818520
0.99962	1	1	2821360
0.999921	0.425	0.78863	2225010
0.999661	1	1	2821360
0.263401	1	0.614798	1734570
1	1	1	2821360
0.999103	0.0846054	0.293373	827710
1	4.54796e-17	1.75685e-15	4.95669e-09
1	9.64908e-12	2.5439e-10	0.000717725
1	1.20402e-32	8.9696e-31	2.53065e-24
0.999697	1	1	2821360
0.301991	1	0.663583	1872210
1	1	1	2821360
0.734988	0.173392	0.389983	1100280
1	1	1	2821360
0.612232	1	0.91262	2574830
0.999327	0.381818	0.749189	2113730
0.211927	1	0.540734	1525610
1	0.496933	0.844438	2382460
1	2.62624e-11	6.66091e-10	0.00187928
